Filename,Component,Volume,Centerline Length
colon_0068-supine.mha,3,906373.0,2550
colon_0068-supine.mha,4,1413.0,54
colon_0068-supine.mha,5,133331.0,377
colon_0497-prone.mha,1,671041.0,1115
colon_0497-prone.mha,2,17619.0,54
colon_0497-prone.mha,3,234711.0,4299
colon_0497-prone.mha,4,541150.0,2031
colon_0770-prone.mha,1,2594307.0,2506
colon_0346-prone.mha,1,1935845.0,2711
colon_0546-prone.mha,1,779445.0,3858
colon_0546-prone.mha,2,484514.0,1234
colon_0069-prone.mha,1,376472.0,579
colon_0069-prone.mha,2,354989.0,558
colon_0069-prone.mha,3,400371.0,1032
colon_0459-supine.mha,1,2156877.0,3047
colon_0415-prone.mha,1,1814760.0,2235
colon_0212-supine.mha,1,145186.0,400
colon_0212-supine.mha,2,185281.0,1370
colon_0212-supine.mha,3,2179.0,67
colon_0212-supine.mha,4,1066.0,28
colon_0212-supine.mha,5,6394.0,89
colon_0212-supine.mha,6,210136.0,539
colon_0530-prone.mha,1,307322.0,4703
colon_0530-prone.mha,2,306020.0,682
colon_0530-prone.mha,3,1265.0,38
colon_0530-prone.mha,4,174438.0,264
colon_0312-supine.mha,1,2178530.0,2728
colon_0664-supine.mha,1,2933168.0,4503
colon_0480-supine.mha,1,1935964.0,2802
colon_0423-prone.mha,1,998280.0,3521
colon_0772-prone.mha,1,1718015.0,2939
colon_0084-prone.mha,1,246907.0,979
colon_0084-prone.mha,2,298023.0,721
colon_0084-prone.mha,3,263245.0,307
colon_0456-prone.mha,1,1840441.0,3332
colon_0601-supine.mha,1,83488.0,246
colon_0601-supine.mha,2,33257.0,83
colon_0601-supine.mha,3,22368.0,84
colon_0601-supine.mha,4,3932.0,28
colon_0601-supine.mha,5,1319274.0,3607
colon_0601-supine.mha,6,2775.0,47
colon_0601-supine.mha,7,1742.0,66
colon_0601-supine.mha,8,17823.0,58
colon_0475-supine.mha,1,1218027.0,2136
colon_0047-supine.mha,1,2519186.0,4427
colon_0797-supine.mha,1,1136036.0,3878
colon_0629-supine.mha,1,1668950.0,5329
colon_0385-supine.mha,1,1461895.0,2282
colon_0004-prone.mha,1,1719196.0,4738
colon_0618-prone.mha,1,1731176.0,2810
colon_0636-supine.mha,1,82711.0,1516
colon_0636-supine.mha,2,1144983.0,2863
colon_0637-supine.mha,1,3407159.0,7701
colon_0158-supine.mha,1,2077519.0,8037
colon_0237-prone.mha,1,289425.0,3629
colon_0237-prone.mha,2,295348.0,801
colon_0237-prone.mha,3,258131.0,957
colon_0431-prone.mha,1,453733.0,6293
colon_0431-prone.mha,2,1989866.0,4996
colon_0575-supine.mha,1,65072.0,2457
colon_0575-supine.mha,2,45488.0,267
colon_0575-supine.mha,3,1767.0,25
colon_0575-supine.mha,4,5378.0,61
colon_0575-supine.mha,5,4890.0,58
colon_0575-supine.mha,6,272070.0,2054
colon_0575-supine.mha,7,132807.0,1016
colon_0575-supine.mha,8,93920.0,418
colon_0452-supine.mha,1,194987.0,518
colon_0452-supine.mha,2,19152.0,126
colon_0452-supine.mha,3,58273.0,322
colon_0452-supine.mha,4,810680.0,2234
colon_0247-prone.mha,1,3001760.0,4840
colon_0778-supine.mha,1,1464026.0,2266
colon_0624-supine.mha,1,48586.0,324
colon_0624-supine.mha,2,1737.0,34
colon_0624-supine.mha,3,37058.0,177
colon_0624-supine.mha,4,6410.0,30
colon_0624-supine.mha,5,4713.0,36
colon_0624-supine.mha,6,49777.0,399
colon_0624-supine.mha,7,11321.0,296
colon_0624-supine.mha,8,89817.0,634
colon_0624-supine.mha,9,16760.0,80
colon_0624-supine.mha,10,55661.0,269
colon_0624-supine.mha,11,8431.0,36
colon_0624-supine.mha,12,2124.0,35
colon_0624-supine.mha,13,6854.0,29
colon_0624-supine.mha,14,4448.0,81
colon_0624-supine.mha,15,15072.0,122
colon_0624-supine.mha,16,5253.0,26
colon_0624-supine.mha,17,13210.0,110
colon_0624-supine.mha,18,7070.0,68
colon_0624-supine.mha,19,6757.0,65
colon_0624-supine.mha,20,5233.0,30
colon_0769-prone.mha,1,2335785.0,7019
colon_0432-prone.mha,1,1787327.0,7667
colon_0333-supine.mha,1,251759.0,1818
colon_0333-supine.mha,2,1784967.0,5794
colon_0054-supine.mha,1,20668.0,147
colon_0054-supine.mha,2,1032442.0,1979
colon_0054-supine.mha,3,8001.0,20
colon_0707-prone.mha,1,2221006.0,3624
colon_0498-supine.mha,1,423633.0,738
colon_0498-supine.mha,2,465765.0,1415
colon_0498-supine.mha,3,1290245.0,4224
colon_0008-supine.mha,1,1967481.0,10970
colon_0010-supine.mha,1,2531440.0,7263
colon_0010-supine.mha,2,3365.0,18
colon_0569-prone.mha,1,317712.0,597
colon_0569-prone.mha,2,29865.0,150
colon_0569-prone.mha,3,565281.0,2549
colon_0569-prone.mha,4,706748.0,961
colon_0569-prone.mha,5,20271.0,132
colon_0630-supine.mha,1,1270378.0,2847
colon_0277-supine.mha,1,222412.0,772
colon_0277-supine.mha,2,1005.0,31
colon_0277-supine.mha,3,256364.0,1395
colon_0277-supine.mha,4,174323.0,1023
colon_0819-prone.mha,1,2581317.0,2214
colon_0335-supine.mha,1,212938.0,424
colon_0335-supine.mha,2,1262258.0,2456
colon_0593-prone.mha,1,166658.0,3128
colon_0593-prone.mha,2,1109.0,17
colon_0593-prone.mha,3,2864.0,29
colon_0593-prone.mha,4,577821.0,1038
colon_0593-prone.mha,5,489059.0,576
colon_0206-supine.mha,1,918672.0,2318
colon_0811-supine.mha,1,34798.0,629
colon_0454-prone.mha,1,271341.0,479
colon_0454-prone.mha,2,55638.0,196
colon_0454-prone.mha,3,1170.0,25
colon_0454-prone.mha,4,1042019.0,3088
colon_0523-prone.mha,1,1748507.0,5716
colon_0474-supine.mha,1,1666474.0,4026
